reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
78,80,162,9,5,68,6,105.2571004999918,,105.24500679998891,105.2571004999918,106.25669009998091,106.25669009998091,106.25669009998091,106.59323739999672,t,0.3239897000021301,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
15,35,13,9,6,69,1,106.60678269999335,,106.59448939998401,106.60678269999335,107.60643549999804,107.60643549999804,107.60643549999804,108.12683029999607,l,0.510046900017187,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
40,55,62,10,0,70,3,108.13964809998288,,108.12730669998564,108.13964809998288,109.13993929998833,109.13993929998833,109.13993929998833,109.59356989999651,l,0.4408448999747634,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
27,50,21,10,1,71,2,109.60625349998008,,109.59408459998667,109.60625349998008,110.60540479997871,110.60540479997871,110.60540479997871,111.84237659999053,t,1.2333556000085082,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
15,35,13,10,2,72,1,111.85584579998977,,111.84277579997433,111.85584579998977,112.85721289998037,112.85721289998037,112.85721289998037,113.45974169997498,l,0.5942836999893188,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
78,80,162,10,3,73,6,113.4732758999744,,113.46024339998257,113.4732758999744,114.47188949998235,114.47188949998235,114.48937009999645,115.00928199998452,t,0.5318198999739252,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
11,30,7,10,4,74,0,115.0220139999874,,115.00975159998052,115.0220139999874,116.02178919999278,116.02178919999278,116.02178919999278,116.49110529999598,l,0.4547370999935083,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
67,75,119,10,5,75,5,116.50517819999368,,116.49165159999393,116.50517819999368,117.50566179997986,117.50566179997986,117.50566179997986,118.05964039999526,t,0.5497053999861237,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
49,60,89,10,6,76,4,118.07215369999176,,118.06009769998491,118.07215369999176,119.07144289999269,119.07144289999269,119.07144289999269,119.49193089999608,l,0.4057262999995146,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
49,60,89,11,0,77,4,119.50540619998355,,119.49240749998717,119.50540619998355,120.50537939998321,120.50537939998321,120.50537939998321,120.95880419999594,t,0.44453030001022853,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
11,30,7,11,1,78,0,120.97092629998224,,120.95920469998964,120.97092629998224,121.9713457999751,121.9713457999751,121.9713457999751,122.508308199991,l,0.5352581999904942,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
27,50,21,11,2,79,2,122.52102999997442,,122.50875379997888,122.52102999997442,123.52075339999283,123.52075339999283,123.52075339999283,127.04080959997373,l,3.514791499997955,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
40,55,62,11,3,80,3,127.05380480000167,,127.04125599999679,127.05380480000167,128.05336549997446,128.05336549997446,128.05336549997446,128.55778350000037,t,0.4994580000056885,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
15,35,13,11,4,81,1,128.57080059999134,,128.55848449998302,128.57080059999134,129.57100629998604,129.57100629998604,129.57100629998604,130.1248240999994,l,0.5495231999957468,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
67,75,119,11,5,82,5,130.13719179999316,,130.1253746000002,130.13719179999316,131.1373495000007,131.1373495000007,131.1373495000007,131.7063592999766,t,0.5552446999936365,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
78,80,162,11,6,83,6,131.71993169997586,,131.70687359999283,131.71993169997586,132.7194314999797,132.7194314999797,132.7194314999797,133.15742249999312,t,0.4327001000056043,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
11,30,7,12,0,84,0,133.16975390000152,,133.15790239998023,133.16975390000152,134.1693378999771,134.1693378999771,134.1693378999771,134.64029299997492,l,0.45593269998789765,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
67,75,119,12,1,85,5,134.65268179998384,,134.64068549999502,134.65268179998384,135.65194309997605,135.65194309997605,135.65194309997605,136.17347359997802,t,0.5079594999842811,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
49,60,89,12,2,86,4,136.18646269998862,,136.17431179998675,136.18646269998862,137.1874140999862,137.1874140999862,137.1874140999862,137.83974840000155,t,0.6411920999817085,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
78,80,162,12,3,87,6,137.85225259998697,,137.8403065999737,137.85225259998697,138.852710999985,138.852710999985,138.852710999985,139.37247419997584,t,0.503767299989704,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
27,50,21,12,4,88,2,139.3862403999956,,139.37303560000146,139.3862403999956,140.38490939998883,140.38490939998883,140.38490939998883,140.95592269999906,l,0.5594561999896541,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
40,55,62,12,5,89,3,140.9686283999763,,140.9563722999883,140.9686283999763,141.96859649999533,141.96859649999533,141.96859649999533,143.6048640999943,t,1.6207631999859586,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
15,35,13,12,6,90,1,143.6183949999977,,143.60534409998218,143.6183949999977,144.6183690999751,144.6183690999751,144.6183690999751,145.37228739997954,l,0.7525521999923512,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
67,75,119,13,0,91,5,145.3845325000002,,145.37271379999584,145.3845325000002,146.38471269997535,146.38471269997535,146.38471269997535,146.90463649999583,t,0.5093361000181176,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
15,35,13,13,1,92,1,146.91832050000085,,146.90508149997913,146.91832050000085,147.9183296999836,147.9183296999836,147.9183296999836,148.38798010000028,l,0.4531389999901876,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
49,60,89,13,2,93,4,148.40121969999745,,148.3883843999938,148.40121969999745,149.4010764999839,149.4010764999839,149.4010764999839,149.8210728999984,t,0.40758820000337437,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
11,30,7,13,3,94,0,149.8345198999741,,149.8214653999894,149.8345198999741,150.83336019999115,150.83336019999115,150.83336019999115,151.3706882999977,l,0.5233996999741066,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
