69.3500 	DATA 	Keypress: t
69.3579 	EXP 	fixation: autoDraw = False
69.3579 	EXP 	text: autoDraw = False
69.3579 	EXP 	text: height = 0.05
69.3579 	EXP 	text: height = 0.05
69.3579 	EXP 	text: height = 0.05
69.3579 	EXP 	text: text = ' GBP 67 today  or  GBP 75 after 119 days '
69.3579 	EXP 	fixation: autoDraw = True
70.3588 	INFO 	Keyboard events cleared
70.3582 	EXP 	fixation: autoDraw = False
70.3582 	EXP 	text: autoDraw = True
70.9961 	EXP 	New trial (rep=3, index=2): {'reward_today': 40, 'future_reward': 55, 'delay': 62}
70.9997 	DATA 	Keypress: t
71.0077 	EXP 	fixation: autoDraw = False
71.0077 	EXP 	text: autoDraw = False
71.0077 	EXP 	text: height = 0.05
71.0077 	EXP 	text: height = 0.05
71.0077 	EXP 	text: height = 0.05
71.0077 	EXP 	text: text = ' GBP 40 today  or  GBP 55 after 62 days '
71.0077 	EXP 	fixation: autoDraw = True
72.0087 	INFO 	Keyboard events cleared
72.0083 	EXP 	fixation: autoDraw = False
72.0083 	EXP 	text: autoDraw = True
72.4459 	EXP 	New trial (rep=3, index=3): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
72.4493 	DATA 	Keypress: l
72.4585 	EXP 	fixation: autoDraw = False
72.4585 	EXP 	text: autoDraw = False
72.4585 	EXP 	text: height = 0.05
72.4585 	EXP 	text: height = 0.05
72.4585 	EXP 	text: height = 0.05
72.4585 	EXP 	text: text = ' GBP 11 today  or  GBP 30 after 7 days '
72.4585 	EXP 	fixation: autoDraw = True
73.4593 	INFO 	Keyboard events cleared
73.4587 	EXP 	fixation: autoDraw = False
73.4587 	EXP 	text: autoDraw = True
73.9115 	EXP 	New trial (rep=3, index=4): {'reward_today': 27, 'future_reward': 50, 'delay': 21}
73.9152 	DATA 	Keypress: t
73.9246 	EXP 	fixation: autoDraw = False
73.9246 	EXP 	text: autoDraw = False
73.9246 	EXP 	text: height = 0.05
73.9246 	EXP 	text: height = 0.05
73.9246 	EXP 	text: height = 0.05
73.9246 	EXP 	text: text = ' GBP 27 today  or  GBP 50 after 21 days '
73.9246 	EXP 	fixation: autoDraw = True
